id,dur,spkts,sttl,swin,stcpb,dtcpb,rate,label
47453,1.156795,10,254,255,1054221628,4021605553,14.695776,0
47454,1.209133,10,254,255,1063295526,1558109531,14.059661,0
47455,0.895871,10,254,255,1614678655,1434913938,18.975947,0
47456,0.806066,10,254,255,481650430,3852581308,21.090085,0
47457,0.806066,10,254,255,481650430,3852581308,21.090085,0
47458,1.440371,10,254,255,1563645745,276333617,11.802514,0
47459,1.115258,10,254,255,1630183272,3800733120,15.24311,0
47460,2e-06,2,254,0,0,0,500000.0013,0
47461,0.98523,10,254,255,867662149,2914834980,15.224871,0
47462,0.813298,10,254,255,3584206257,47142952,20.902548,0
47463,0.5412,10,254,255,3574996967,682444111,27.716187,0
47464,0.836141,10,254,255,222244503,2260081824,17.939558,0
47465,0.941371,10,254,255,2298221769,2128842062,18.058767,0
47466,1.824489,10,254,255,3137443108,3493099211,9.317677,0
47467,2.037337,10,254,255,3908036313,3630676555,8.344226,0
47468,2.040935,10,254,255,3037925039,98818809,8.329515,0
47469,0.91785,10,254,255,780866989,435756271,16.342539,0
47470,1e-05,2,254,255,2025004767,0,100000.0025,0
47471,0.794428,10,254,255,2309925429,1711593986,21.399045,0
47472,1.234831,10,254,255,305572889,270540415,13.767066,0
47473,1.235348,10,254,255,3931458994,3379639807,13.761305,0
47474,0.946508,10,254,255,316250017,383258199,15.847727,0
47475,2.236587,10,254,255,3964418436,1655480313,7.600867,0
47476,0.767558,10,254,255,2390893839,2862901763,22.148164,0
47477,0.885099,10,254,255,37524130,2785959069,16.947257,0
47478,1.969435,10,254,255,970500949,509414565,8.631917,0
47479,0.0,1,0,0,0,0,0.0,0
47480,0.0,1,0,0,0,0,0.0,0
47481,1.195894,10,254,255,70801212,3908605697,14.215307,0
47482,0.728336,10,254,255,816886980,3919831107,23.340876,0
47483,0.582525,10,254,255,2288498871,1353575043,25.749967,0
47484,1.723122,10,254,255,1382389332,2285153790,9.865813,0
47485,0.539639,10,254,255,1195370548,1308286295,27.79636,0
47486,2.018523,112,254,255,2854572904,375054820,64.898939,0
47487,1.636134,60,254,255,271654716,539230015,44.617372,0
47488,1.472024,34,254,255,1515620085,290986524,29.211481,0
47489,1.909141,20,254,255,3700105619,3086374482,14.142486,0
47490,0.997323,16,254,255,4016808937,1373041438,23.061737,0
47491,1.417475,12,254,255,3309678720,2537829157,13.404117,0
47492,1.377547,10,254,255,2676154814,2938873793,12.340777,0
47493,0.653022,10,254,255,2674550915,3851278765,22.97013,0
47494,0.631076,10,254,255,280306617,3888159856,23.768929,0
47495,0.415126,10,254,255,741805455,3180212567,36.133608,0
47496,1.453679,10,254,255,3782442278,833375166,11.694467,0
47497,1.199438,10,254,255,750775466,2181900140,14.173305,0
47498,1.214175,10,254,255,1396275530,2232270640,14.001277,0
47499,0.0,1,0,0,0,0,0.0,0
47500,0.0,1,0,0,0,0,0.0,0
47501,1.053495,10,254,255,3031222101,1135839359,16.136763,0
47502,0.430162,10,254,255,481650357,3852581308,34.870583,0
47503,0.430162,10,254,255,481650357,3852581308,34.870583,0
47504,0.575692,34,254,255,614666876,1984916316,74.692718,0
47505,0.846008,10,254,255,216373059,3561041178,17.730329,0
47506,1e-05,2,254,0,0,0,100000.0025,0
47507,0.741898,10,254,255,3247209760,3952243887,20.218413,0
47508,0.644527,10,254,255,4124943549,3646654665,23.27288,0
47509,0.71439,20,254,255,632892342,278137629,37.794483,0
47510,0.567044,16,254,255,1686840837,2848211164,40.561225,0
47511,0.717868,12,254,255,3893900169,743773036,26.467262,0
47512,0.517077,10,254,255,1386667119,3680573230,29.009218,0
47513,0.713386,10,254,255,2162248676,3503570585,21.026485,0
47514,0.724539,10,254,255,2842876188,3164758421,20.70282,0
47515,0.530918,10,254,255,974290105,892705813,28.25295,0
47516,0.627983,10,254,255,3559986810,1102988851,23.885998,0
47517,0.598027,10,254,255,1683760742,129716227,25.08248,0
47518,0.860227,10,254,255,3629974229,3244852448,19.762226,0
47519,0.676076,10,254,255,4133829089,3375934297,22.186855,0
47520,0.356416,10,254,255,1784986858,3709671450,42.085654,0
47521,0.314325,10,254,255,3297538125,1559790853,47.721307,0
47522,0.683009,34,254,255,2761089295,2680185739,62.956708,0
47523,1.009823,22,254,255,1343183795,3935112086,30.69845,0
47524,0.830525,16,254,255,2065166998,2982451349,27.693327,0
47525,0.910202,12,254,255,1016821893,3495436152,20.874487,0
47526,0.833561,10,254,255,3255020918,4160799627,17.995084,0
47527,1.225556,10,254,255,1100040406,3030174235,13.871255,0
47528,1e-05,2,254,0,0,0,100000.0025,0
47529,9e-06,2,254,0,0,0,111111.1072,0
47530,0.736756,10,254,255,1943356947,27702527,20.359521,0
47531,3e-06,2,254,0,0,0,333333.3215,0
47532,1e-05,2,254,0,0,0,100000.0025,0
47533,1.404179,10,254,255,286269668,421089334,12.106719,0
47534,1e-06,2,254,0,0,0,1000000.003,0
47535,1e-06,2,254,0,0,0,1000000.003,0
47536,9e-06,2,254,0,0,0,111111.1072,0
47537,6e-06,2,254,0,0,0,166666.6608,0
47538,8e-06,2,254,0,0,0,125000.0003,0
47539,0.733381,10,254,255,2424272455,1793483415,23.180312,0
47540,1e-06,2,254,0,0,0,1000000.003,0
47541,6e-06,2,254,0,0,0,166666.6608,0
47542,9e-06,2,254,0,0,0,111111.1072,0
47543,4e-06,2,254,0,0,0,250000.0006,0
47544,1.895223,22,254,255,1942237733,2155169051,16.356914,0
47545,9e-06,2,254,0,0,0,111111.1072,0
47546,1.098685,16,254,255,2709543635,754365629,20.934116,0
47547,9e-06,2,254,0,0,0,111111.1072,0
47548,9e-06,2,254,0,0,0,111111.1072,0
47549,1e-05,2,254,0,0,0,100000.0025,0
47550,1e-05,2,254,0,0,0,100000.0025,0
47551,4e-06,2,254,0,0,0,250000.0006,0
47552,9e-06,2,254,0,0,0,111111.1072,0
47553,1.776073,12,254,255,3597714547,41766294,10.697759,0
47554,1e-05,2,254,0,0,0,100000.0025,0
47555,9e-06,2,254,0,0,0,111111.1072,0
47556,4e-06,2,254,0,0,0,250000.0006,0
47557,5e-06,2,254,0,0,0,200000.0051,0
47558,0.915717,10,254,255,2446165920,1451910659,18.564687,0
47559,9e-06,2,254,0,0,0,111111.1072,0
47560,6e-06,2,254,0,0,0,166666.6608,0
47561,6e-06,2,254,0,0,0,166666.6608,0
47562,1e-06,2,254,0,0,0,1000000.003,0
47563,4e-06,2,254,0,0,0,250000.0006,0
47564,1e-06,2,254,0,0,0,1000000.003,0
47565,5e-06,2,254,0,0,0,200000.0051,0
47566,7e-06,2,254,0,0,0,142857.1409,0
47567,1e-05,2,254,0,0,0,100000.0025,0
47568,4e-06,2,254,0,0,0,250000.0006,0
47569,4e-06,2,254,0,0,0,250000.0006,0
47570,0.0,1,0,0,0,0,0.0,0
47571,0.0,1,0,0,0,0,0.0,0
47572,1e-05,2,254,0,0,0,100000.0025,0
47573,1e-05,2,254,0,0,0,100000.0025,0
47574,9e-06,2,254,0,0,0,111111.1072,0
47575,1e-05,2,254,0,0,0,100000.0025,0
47576,3e-06,2,254,0,0,0,333333.3215,0
47577,3e-06,2,254,0,0,0,333333.3215,0
47578,1.099654,16,254,255,1673100540,1661987852,22.734425,0
47579,1.1e-05,2,254,0,0,0,90909.0902,0
47580,1.127228,10,254,255,3993872578,3358012926,16.855507,0
47581,0.881778,10,254,255,3201753487,3849562891,21.547374,0
47582,0.561002,10,254,255,2754530878,1452702079,33.867971,0
47583,1.159807,12,254,255,2204421386,99384631,18.106461,0
47584,0.864951,10,254,255,3488807830,15511833,21.966562,0
47585,0.0,1,0,0,0,0,0.0,0
47586,0.0,1,0,0,0,0,0.0,0
47587,0.851148,10,254,255,3188033563,444141424,22.322792,0
47588,0.826563,10,254,255,4291229963,3547882698,22.986754,0
47589,1.11542,10,254,255,3197433572,198072546,17.033943,0
47590,0.993531,10,254,255,3404498807,600464128,19.123712,0
47591,0.828866,10,254,255,1052116774,3445645730,22.922885,0
47592,1.074095,10,254,255,1668465472,3800249515,17.68931,0
47593,1.033093,10,254,255,801339445,3977740113,18.391375,0
47594,0.73423,10,254,255,2307984568,2678300028,25.87745,0
47595,0.780657,10,254,255,3855345858,3675112346,24.338474,0
47596,0.67665,10,254,255,1702772396,645851816,28.07951,0
47597,0.935988,10,254,255,4201363096,314090851,20.299405,0
47598,1.095382,10,254,255,2392166856,169453192,17.345547,0
47599,0.75987,10,254,255,2054898589,736369405,25.004277,0
47600,0.957677,10,254,255,2650986697,4212032257,19.839674,0
47601,1.011533,10,254,255,2171123492,524142028,18.783371,0
47602,0.731841,10,254,255,4104863413,1283726569,25.961922,0
47603,0.683529,10,254,255,3043826756,2770175987,27.796918,0
47604,0.60073,10,254,255,2716459620,3503990182,31.628186,0
47605,0.51882,10,254,255,2547239765,3965383470,36.621565,0
47606,0.762959,10,254,255,51381855,217373291,24.903042,0
47607,0.648929,10,254,255,537617415,2828401918,29.279012,0
47608,0.816319,10,254,255,2523701569,992838205,23.275215,0
47609,0.530395,10,254,255,181533598,1654873083,35.822361,0
47610,0.591925,10,254,255,304919429,4182698181,32.09866,0
47611,0.613141,10,254,255,2422694112,3145466180,30.987978,0
47612,0.714589,10,254,255,4232588463,3293568107,26.58871,0
47613,0.780636,10,254,255,2680797154,3951865641,24.339128,0
47614,0.846127,10,254,255,3903625055,1798628673,17.727836,0
47615,0.899532,10,254,255,3863466081,279087153,21.122094,0
47616,0.451318,10,254,255,1728226735,192765835,42.09892,0
47617,0.700713,10,254,255,1967219037,3126000270,27.115239,0
47618,0.789336,12,254,255,145677098,4110948046,26.604639,0
47619,0.671416,10,254,255,1059350084,4139154480,28.298403,0
47620,36.755913,22,254,255,1197494719,78956179,1.115467,0
47621,36.755913,22,254,255,1197494719,78956179,1.115467,0
47622,0.504634,10,254,255,2680434796,856487583,37.651048,0
47623,0.604827,10,254,255,3126684639,1658859259,31.413942,0
47624,0.806307,10,254,255,1770981654,1141951091,23.564225,0
47625,0.634854,10,254,255,497645861,3885148969,29.92814,0
47626,0.821801,10,254,255,236702659,1811072301,23.119952,0
47627,0.777288,12,254,255,1498493544,3545018302,27.017012,0
47628,0.42168,10,254,255,2656506742,1130550611,45.057863,0
47629,0.909773,12,254,255,2345917122,2099569251,23.082681,0
47630,0.842964,10,254,255,3947677241,2037105823,22.539516,0
47631,1.03838,22,254,255,3404206831,1419550685,33.706349,0
47632,1.048057,10,254,255,3163890120,1658860411,18.128786,0
47633,0.845646,10,254,255,2390186425,1067858870,22.46803,0
47634,0.786837,10,254,255,846261663,1902545228,24.147314,0
47635,1.645988,112,254,255,3673413208,3421583470,80.802534,0
47636,1.020098,10,254,255,1763659599,546027026,18.625662,0
47637,1.195613,60,254,255,2324140538,2544306861,61.056545,0
47638,0.934797,10,254,255,1251490194,3570530561,20.325269,0
47639,1.346284,34,254,255,426734564,199713798,31.939768,0
47640,0.631655,10,254,255,4292108511,2480739644,30.079712,0
47641,0.606509,10,254,255,1687702463,1759436372,31.326824,0
47642,0.623175,20,254,255,3462367537,2286149717,43.326512,0
47643,0.955806,16,254,255,2947558527,4151057941,24.06346,0
47644,0.955806,16,254,255,2947558527,4151057941,24.06346,0
47645,0.940546,10,254,255,2950405523,2785276652,20.201033,0
47646,1.052781,12,254,255,1807083208,2485139520,18.047438,0
47647,0.875643,10,254,255,1974156772,3620390130,21.69834,0
47648,1.023648,10,254,255,581082587,289444804,18.561067,0
47649,0.578567,10,254,255,2198208187,1448260644,25.926123,0
47650,0.702767,10,254,255,2244615805,2265016418,27.035987,0
47651,0.0,1,0,0,0,0,0.0,0
47652,0.0,1,0,0,0,0,0.0,0
47653,0.602693,10,254,255,1988268044,3711485947,24.888292,0
47654,1.065527,10,254,255,2507633219,1553945140,17.831553,0
47655,1.055975,60,254,255,3988519365,736190885,69.130427,0
47656,1.026373,34,254,255,2541485922,2958560550,43.843709,0
47657,1.055555,10,254,255,4267240369,1601166528,18.00001,0
47658,0.578908,20,254,255,4157969508,1804781536,46.639533,0
47659,0.642942,10,254,255,1499801684,1885417295,29.551654,0
47660,0.509807,14,254,255,3124046541,683620865,37.269006,0
47661,0.695164,12,254,255,2739958771,4008765507,24.45466,0
47662,0.776248,10,254,255,1596182125,1178905732,24.476714,0
47663,1.480847,10,254,255,369089029,1627569886,12.830495,0
47664,0.724134,10,254,255,2759516628,1875093813,20.714397,0
47665,0.639312,10,254,255,754964560,2463544438,29.719447,0
47666,0.381001,10,254,255,26581939,1960869709,39.369976,0
47667,0.466018,10,254,255,1831104572,1792600361,32.187599,0
47668,0.634068,10,254,255,2838284927,3478941308,29.96524,0
47669,0.504681,10,254,255,3624453398,3108054091,29.721746,0
47670,0.919164,34,254,255,1318269084,3137581590,46.781641,0
47671,0.399841,10,254,255,3390456621,3865654217,37.514911,0
47672,0.933063,10,254,255,334401114,1881624609,20.363042,0
47673,0.443755,14,254,255,3852925376,950447035,42.816419,0
47674,0.638773,10,254,255,91844798,1348838447,29.744525,0
47675,0.566463,12,254,255,2217789282,31148779,30.010787,0
47676,0.641609,10,254,255,1793723030,2820726625,23.378724,0
47677,1.002714,10,254,255,628980527,2210330090,18.948573,0
47678,0.56708,10,254,255,1092000942,3246907162,33.504972,0
47679,0.764994,10,254,255,578801801,3899601539,22.222396,0
47680,0.62761,10,254,255,519594458,3461365118,30.273576,0
47681,0.47771,10,254,255,2097834405,2796956293,31.399803,0
47682,0.576247,10,254,255,91798504,920626522,26.030505,0
47683,0.509671,10,254,255,839061354,1396067028,29.430752,0
47684,0.466103,10,254,255,693650727,1530006264,40.763523,0
47685,0.611136,10,254,255,661607679,3502630605,31.089642,0
47686,0.773392,22,254,255,819995146,3324031125,37.497154,0
47687,0.801943,10,254,255,266816583,37723478,23.692457,0
47688,0.381382,16,254,255,1215376893,2187804501,55.062904,0
47689,0.703658,10,254,255,3913635563,1350097692,27.001754,0
47690,0.425694,10,254,255,1715546244,4245485377,35.236579,0
47691,0.0,1,0,0,0,0,0.0,0
47692,0.0,1,0,0,0,0,0.0,0
47693,1.59033,14,254,255,2059956287,1665116229,16.977608,0
47694,1.50756,14,254,255,2160257991,3506014888,16.583088,0
47695,0.923569,14,254,255,2869321538,1113601698,27.068903,0
47696,1.194989,14,254,255,1083968499,22330728,20.920695,0
47697,0.968081,14,254,255,4168136515,67437575,25.824285,0
47698,1.186178,14,254,255,3995233705,235323945,21.076095,0
47699,0.891779,14,254,255,3651232375,15667612,28.033851,0
47700,1.197033,14,254,255,4244250474,3934311639,20.884971,0
47701,1.088609,14,254,255,1445218715,3684267341,22.965087,0
47702,1.054358,14,254,255,833248561,2207230777,23.711111,0
47703,0.782785,14,254,255,1390309172,1865615087,31.93725,0
47704,0.756684,14,254,255,3630138273,852012845,33.038891,0
47705,0.625578,14,254,255,1212887038,1621474750,39.963043,0
47706,0.66452,14,254,255,1885852146,3803223951,37.621139,0
47707,1.151424,14,254,255,3388877127,1150354529,23.449224,0
47708,1.751026,14,254,255,619946069,4018042311,16.561718,0
47709,1.320298,14,254,255,872302693,1293546976,18.93512,0
47710,1.042283,14,254,255,2100855611,2197579362,23.985807,0
47711,1.075317,14,254,255,3164591540,3395321139,23.248958,0
47712,1.004264,14,254,255,4175096871,1004099679,24.893853,0
47713,0.897361,14,254,255,826350282,1009954067,27.859469,0
47714,1.102883,14,254,255,3846719987,1537130258,22.667863,0
47715,0.845085,10,254,255,642287869,3684433177,20.116319,0
47716,0.0,1,0,0,0,0,0.0,0
47717,0.0,1,0,0,0,0,0.0,0
47718,1.112798,12,254,255,4237809657,1045683475,20.668621,0
47719,1.220518,14,254,255,3399608071,1206316384,20.483106,0
47720,1.722027,14,254,255,2438843516,3817268079,15.679197,0
47721,1.340364,14,254,255,3647710981,2500777141,18.65165,0
47722,3.203837,14,254,255,424230504,2485356923,7.803144,0
47723,2.228172,14,254,255,2862120225,16203129,11.219959,0
47724,2.682027,12,254,255,4152080806,1207877627,8.575603,0
47725,2.316995,12,254,255,910145700,3849975506,9.926651,0
47726,2.728918,14,254,255,3460110801,4247009087,9.16114,0
47727,1.117183,12,254,255,518444785,845898829,20.587496,0
47728,1.368773,14,254,255,1087750907,2006155382,18.264533,0
47729,0.674304,12,254,255,1970933756,260309626,34.109244,0
47730,1.176559,12,254,255,2881237276,174404475,19.548531,0
47731,0.805601,22,254,255,2958307232,2028516183,43.445825,0
47732,1.018515,12,254,255,2963819194,1264268464,22.581896,0
47733,0.0,1,0,0,0,0,0.0,0
47734,0.0,1,0,0,0,0,0.0,0
47735,0.662244,12,254,255,689327619,4161230345,34.7304,0
47736,0.737451,12,254,255,340985359,219990678,31.188512,0
47737,0.532824,10,254,255,1697615419,43181585,28.151886,0
47738,0.94777,10,254,255,1349114267,3899291280,17.936841,0
47739,0.95786,12,254,255,3602275552,2629243293,24.01186,0
47740,1.009992,10,254,255,1539809131,2317552995,14.851603,0
47741,0.877578,12,254,255,1530347354,1515550016,26.208496,0
47742,0.989993,12,254,255,4154265150,4241835550,23.232488,0
47743,1.387634,12,254,255,4234092394,2756403003,16.574975,0
47744,0.805672,10,254,255,3062607870,3712149433,21.100398,0
47745,3e-06,2,254,0,0,0,333333.3215,0
47746,0.731651,12,254,255,1187391328,3179725309,31.435752,0
47747,1.442161,22,254,255,65774677,1889686579,24.269136,0
47748,1e-05,2,254,0,0,0,100000.0025,0
47749,6e-06,2,254,0,0,0,166666.6608,0
47750,1.170247,12,254,255,2264141294,4244731083,19.653971,0
47751,1e-05,2,254,0,0,0,100000.0025,0
47752,0.665049,12,254,255,2970173331,3393954685,34.583917,0
47753,1e-05,2,254,0,0,0,100000.0025,0
47754,1e-05,2,254,0,0,0,100000.0025,0
47755,6e-06,2,254,0,0,0,166666.6608,0
47756,1.018541,12,254,255,1683153931,231854382,22.58132,0
47757,6e-06,2,254,0,0,0,166666.6608,0
47758,1.042829,14,254,255,3109201071,1394342647,23.973249,0
47759,1.1e-05,2,254,0,0,0,90909.0902,0
47760,8e-06,2,254,0,0,0,125000.0003,0
47761,4e-06,2,254,0,0,0,250000.0006,0
47762,1e-05,2,254,0,0,0,100000.0025,0
47763,0.689692,12,254,255,2594180099,2928622084,33.348218,0
47764,0.491156,12,254,255,4090521850,3617071680,46.828298,0
47765,6e-06,2,254,0,0,0,166666.6608,0
47766,0.572279,12,254,255,4190056768,1627197643,40.190189,0
47767,4e-06,2,254,0,0,0,250000.0006,0
47768,1.1e-05,2,254,0,0,0,90909.0902,0
47769,2e-06,2,254,0,0,0,500000.0013,0
47770,9e-06,2,254,0,0,0,111111.1072,0
47771,0.567031,12,254,255,874411928,2091603635,40.562154,0
47772,0.334652,10,254,255,1259007179,2262001854,44.822681,0
47773,0.703242,22,254,255,1724166038,2083332274,49.769496,0
47774,4e-06,2,254,0,0,0,250000.0006,0
47775,1e-05,2,254,0,0,0,100000.0025,0
47776,1.1e-05,2,254,0,0,0,90909.0902,0
47777,2e-06,2,254,0,0,0,500000.0013,0
47778,1e-05,2,254,0,0,0,100000.0025,0
47779,4e-06,2,254,0,0,0,250000.0006,0
47780,3.3e-05,2,254,0,0,0,30303.03007,0
47781,0.529268,12,254,255,1889639307,1037773746,43.456243,0
47782,7e-06,2,254,0,0,0,142857.1409,0
47783,1e-05,2,254,0,0,0,100000.0025,0
47784,5e-06,2,254,0,0,0,200000.0051,0
47785,9e-06,2,254,0,0,0,111111.1072,0
47786,9e-06,2,254,0,0,0,111111.1072,0
47787,4e-06,2,254,0,0,0,250000.0006,0
47788,0.642744,12,254,255,1629018676,1545083293,35.784076,0
47789,9e-06,2,254,0,0,0,111111.1072,0
47790,5e-06,2,254,0,0,0,200000.0051,0
47791,1.1e-05,2,254,0,0,0,90909.0902,0
47792,1e-05,2,254,0,0,0,100000.0025,0
47793,0.510096,12,254,255,2095428894,2517205835,45.089551,0
47794,0.645846,12,254,255,1771315249,1229296946,35.612204,0
47795,0.568362,12,254,255,2063481924,2820319757,40.467167,0
47796,0.568146,12,254,255,816883342,882653564,40.482553,0
47797,0.527799,12,254,255,832021034,2584355791,43.577194,0
47798,0.48126,12,254,255,3413429243,463315773,47.791215,0
47799,0.409292,12,254,255,2156083522,337190232,56.194598,0
47800,0.520488,12,254,255,461240764,1091661282,44.189297,0
47801,0.48671,12,254,255,590460230,2419748853,47.256065,0
47802,0.385108,10,254,255,447194867,4271915736,38.950113,0
47803,0.406187,10,254,255,1336638451,1086762511,36.928804,0
47804,0.0,1,0,0,0,0,0.0,0
47805,0.0,1,0,0,0,0,0.0,0
47806,0.0,1,0,0,0,0,0.0,0
47807,0.0,1,0,0,0,0,0.0,0
47808,0.610561,10,254,255,273773597,991513260,27.843245,0
47809,0.38731,10,254,255,4086978818,1861207182,38.728667,0
47810,0.461259,10,254,255,3895490371,1366700876,32.51969,0
47811,0.563095,10,254,255,1800851376,3962220331,30.190289,0
47812,0.411183,10,254,255,3278729048,1415397013,36.480107,0
47813,0.440931,10,254,255,4236151165,2158410665,34.018929,0
47814,0.891114,10,254,255,200829867,763725555,16.832863,0
47815,0.585823,10,254,255,1699897309,940927450,29.019004,0
47816,0.599191,10,254,255,2049149773,2838297604,25.033753,0
47817,0.612674,10,254,255,330015579,3876059335,24.482841,0
47818,0.534702,10,254,255,3398217963,1944516561,28.053009,0
47819,0.662414,10,254,255,2118457049,2474019037,22.644448,0
47820,0.784219,10,254,255,2616761646,1996887220,19.127309,0
47821,0.387468,10,254,255,958214352,2115491453,38.712873,0
47822,0.695456,10,254,255,754793653,462803867,24.444392,0
47823,1.157484,10,254,255,1353479459,3399543234,14.687027,0
47824,0.437375,10,254,255,3851437505,3909003669,34.295512,0
47825,0.667453,10,254,255,1682599668,3421894561,22.473493,0
47826,0.424171,10,254,255,1918075362,4203158355,35.363096,0
47827,0.55833,10,254,255,2774663176,4182569216,26.865832,0
47828,0.829386,10,254,255,3017038769,3167023871,20.497091,0
47829,0.735379,10,254,255,3868784889,3802745096,20.397646,0
47830,0.710986,10,254,255,2888794740,4080764101,21.097461,0
47831,0.601469,10,254,255,1333004825,3700342386,24.938942,0
47832,0.637642,10,254,255,2013649671,754712412,23.524171,0
47833,0.677204,10,254,255,3516699240,884175868,25.103218,0
47834,0.808522,10,254,255,1200586931,2352845591,21.026021,0
47835,0.727183,10,254,255,3344981362,932169398,20.627545,0
47836,0.678012,10,254,255,3083471693,3093089160,25.073302,0
47837,0.744044,10,254,255,3973776782,2903103268,22.848111,0
47838,0.794601,10,254,255,803485533,440471080,21.394385,0
47839,0.690135,10,254,255,3627664854,2858265730,21.734878,0
47840,0.447996,10,254,255,3636408301,3401324765,33.482443,0
47841,0.829784,10,254,255,1545322561,767694309,20.48726,0
47842,0.598321,10,254,255,2591527630,164515095,25.070154,0
47843,0.6233,10,254,255,2353731099,3791098479,24.065457,0
47844,1.002189,10,254,255,1941957488,1931925032,14.967236,0
47845,0.530147,10,254,255,3626788322,800345647,28.294038,0
47846,0.675638,10,254,255,2108750219,2673815022,22.201237,0
47847,0.864249,10,254,255,3015504070,3234035183,17.356109,0
47848,0.827334,10,254,255,571347892,367365357,20.547929,0
47849,0.765242,10,254,255,2986269311,2478785016,22.215195,0
47850,0.910737,10,254,255,588425235,1696458428,18.666202,0
47851,1.053793,10,254,255,4123358086,1445466653,16.132201,0
47852,0.606467,10,254,255,702919631,3767819355,24.733415,0
47853,0.699384,10,254,255,4042938050,2093306357,24.307105,0
47854,1.246282,10,254,255,4235020234,1846122842,13.640573,0
47855,0.731027,10,254,255,4079339319,4127139018,20.519078,0
47856,0.827653,12,254,255,3104132897,3716852365,27.789424,0
47857,0.986004,10,254,255,2419870635,3505524686,15.21292,0
47858,2.633114,10,254,255,1696917873,2403926842,6.456234,0
47859,0.671988,10,254,255,1177087232,4190491103,22.321827,0
47860,0.583863,10,254,255,1968251639,1341477128,25.690957,0
47861,0.77715,10,254,255,1754208388,818672017,19.301294,0
47862,0.642987,10,254,255,861544418,3574093733,23.32862,0
47863,1.306173,10,254,255,20456279,3935624638,13.015122,0
47864,0.678015,10,254,255,1686476723,1286370973,22.123405,0
47865,0.600267,10,254,255,1650711896,669031599,24.98888,0
47866,0.851405,10,254,255,3581204416,1546845160,17.617937,0
47867,0.840256,10,254,255,2904833994,3263868676,17.851703,0
47868,0.843741,10,254,255,2387034585,2347394324,20.148363,0
47869,0.532095,10,254,255,1772664837,4095158177,28.190454,0
47870,0.781396,10,254,255,556975550,131011309,19.196413,0
47871,1.291504,10,254,255,2391005627,3966300749,13.162948,0
47872,0.701972,10,254,255,1108759879,897212413,21.368373,0
47873,0.777348,10,254,255,582991596,3178550646,21.869228,0
47874,0.815227,10,254,255,231116979,3423828508,18.399784,0
47875,0.713698,10,254,255,594760297,3105013031,23.819598,0
47876,0.617658,10,254,255,1765589226,327908853,24.285283,0
47877,1.057204,10,254,255,3118697832,128959821,16.080151,0
47878,0.75562,10,254,255,2198340881,1946418004,22.498081,0
47879,0.619009,10,254,255,3392767756,4266151980,24.23228,0
47880,0.741407,10,254,255,3075390333,1597590689,20.231803,0
47881,0.741407,10,254,255,3075390333,1597590689,20.231803,0
47882,0.729846,10,254,255,157025762,3202535362,20.552281,0
47883,1.388159,10,254,255,682968733,821681139,12.246435,0
47884,0.788981,10,254,255,1330415442,4086268036,21.546779,0
47885,0.778672,10,254,255,2138008804,1298452932,19.263567,0
47886,0.58896,10,254,255,4162415019,835273701,25.468623,0
47887,0.819735,10,254,255,2807021949,2340417580,20.73841,0
47888,0.0,1,0,0,0,0,0.0,0
47889,0.0,1,0,0,0,0,0.0,0
47890,1.221669,10,254,255,1220461051,3722322819,13.91539,0
47891,0.390595,10,254,255,2933264559,2935353050,38.40295,0
47892,0.686924,10,254,255,2420294448,566499357,21.836477,0
47893,0.906266,10,254,255,354650040,2847320333,16.551432,0
47894,0.605296,10,254,255,316805703,1218600311,24.781263,0
47895,0.691329,10,254,255,1854969980,105246664,21.697339,0
47896,0.742948,10,254,255,3274441487,603183194,22.881817,0
47897,0.693846,10,254,255,282673460,777633924,21.61863,0
47898,0.899922,10,254,255,3477570433,2506680490,18.890526,0
47899,1.041689,10,254,255,2903562599,3809692730,14.399691,0
47900,1.980525,10,254,255,3537522613,4244537679,8.583583,0
47901,0.614211,10,254,255,986754970,2552333372,24.421574,0
47902,0.673711,10,254,255,473267555,2737665227,22.26474,0
47903,4.426346,10,254,255,2983054504,1906559357,3.84064,0
47904,0.676854,10,254,255,2279165235,2713761123,22.161352,0
47905,1.01225,10,254,255,3806211560,3702903947,16.794271,0
47906,0.571547,10,254,255,3357951987,2103193873,26.244562,0
47907,0.882108,10,254,255,4015132233,3506072718,19.272017,0
47908,0.707818,10,254,255,3546145968,1311075600,21.191889,0
47909,0.772639,12,254,255,1715283593,4192780118,29.768107,0
47910,0.766063,10,254,255,1386473382,3528822378,22.191387,0
47911,1.011504,12,254,255,1520755369,2873882484,22.738416,0
49000,9e-06,2,254,0,0,0,111111.1072,1
49007,7e-06,2,254,0,0,0,142857.1409,1
49008,7e-06,2,254,0,0,0,142857.1409,1
49040,9e-06,2,254,0,0,0,111111.1072,1
49053,9e-06,2,254,0,0,0,111111.1072,1
49060,1e-05,2,254,0,0,0,100000.0025,1
49062,1e-05,2,254,0,0,0,100000.0025,1
49076,4e-06,2,254,0,0,0,250000.0006,1
49083,1e-05,2,254,0,0,0,100000.0025,1
49262,8e-06,2,254,0,0,0,125000.0003,1
49275,8e-06,2,254,0,0,0,125000.0003,1
49278,8e-06,2,254,0,0,0,125000.0003,1
49311,8e-06,2,254,0,0,0,125000.0003,1
49327,9e-06,2,254,0,0,0,111111.1072,1
49352,9e-06,2,254,0,0,0,111111.1072,1
49366,3e-06,2,254,0,0,0,333333.3215,1
49374,8e-06,2,254,0,0,0,125000.0003,1
